event_id,customer_id,event_timestamp,event_date,charge_type,service_type,amount,currency,channel,plan_type,status
48d751de-947c-49ef-8ca5-e49e4c31415c,83bbe9d9-b216-4c10-a3d0-dbba17c3750e,2025-05-13 00:14:02,2025-05-13,subscription_fee,vas,251.07,SDG,agent,postpaid,rated
76018d3d-67ed-4924-b99a-ac7e57995b8e,6b68f3ac-4db2-4e08-b239-9d3e45c88c42,2025-04-14 01:17:58,2025-04-14,data_charge,data,463.81,SDG,app,prepaid,reversed
2e0bcc52-c63e-471f-a877-e027ccc5cbd1,fae328e8-7daa-4324-aa98-e4fe3ba63ad9,2025-04-13 19:09:24,2025-04-13,promotional_credit,roaming,298.86,SDG,ussd,postpaid,rated
edd95ffb-8bdc-4803-9745-888db4732c99,fa821d66-7ea4-4904-b227-f8e0a5b56a48,2025-06-02 23:30:11,2025-06-02,voice_charge,sms,459.24,SDG,ussd,postpaid,rated
5acfbb35-bedc-47fe-b7e6-15339bc8e656,8095aa97-247b-4c09-886d-0a964201017d,2025-04-20 01:39:06,2025-04-20,roaming_charge,voice,379.09,SDG,auto_renew,postpaid,rated
a8b4d289-0d12-49d9-9746-2867a6c816dc,c7b368d9-b292-40d5-a732-d9a467c068cc,2025-05-30 23:46:09,2025-05-30,penalty_fee,vas,224.3,SDG,ivr,prepaid,rated
310108d3-0bf1-43d0-b9ce-51d1982df9d5,78a25b7a-d196-40e3-9459-44d3f8aa463d,2025-05-27 12:07:41,2025-05-27,promotional_credit,roaming,18.28,SDG,system,hybrid,rated
0e2461b2-19f6-4e8e-922a-c502143e0175,5179f1ed-b506-4fab-951f-2fabf36dd762,2025-05-27 15:06:41,2025-05-27,data_charge,vas,168.37,SDG,system,hybrid,rated
106552ac-6731-4327-8e1a-dbae2ee84f54,961cf29a-85be-4274-967a-1223b96bb8c6,2025-04-11 22:20:17,2025-04-11,vas_charge,voice,175.43,SDG,agent,postpaid,rated
1dc2c321-fbaf-4e04-af7b-93a0af5f68fa,ee832c9d-1694-4659-b0d4-7a94df1aa057,2025-06-12 00:28:11,2025-06-12,balance_topup,roaming,244.6,SDG,system,hybrid,rated
2c041567-980f-4d6c-bb0b-c10190325fab,940eda23-2769-4373-ae2c-21eaf3e0e267,2025-04-21 16:09:13,2025-04-21,roaming_charge,data,278.53,SDG,ivr,hybrid,rated
96f8dca0-1ba0-4985-b1ab-ede6257ddce9,3f893c6a-37ea-4c15-98c2-ef19fe8093c1,2025-06-21 19:29:03,2025-06-21,subscription_fee,roaming,195.12,SDG,ussd,postpaid,rated
b70fc94b-e90d-4fd0-8795-a283628c566b,5709b0a9-fcee-4c03-930c-a0967c239ad8,2025-05-25 09:12:02,2025-05-25,bundle_purchase,roaming,66.16,SDG,ussd,hybrid,rated
7756eebd-e2f8-4d21-9973-45eb5148006f,89c0d166-d9af-4f64-904f-4469ba108082,2025-06-18 16:26:02,2025-06-18,penalty_fee,vas,187.42,SDG,app,hybrid,rated
aebfe14b-1019-45f6-9c48-32df96a30c79,580ab726-47fa-46d3-a71c-e91f665ee880,2025-05-07 12:23:53,2025-05-07,promotional_credit,vas,28.03,SDG,app,hybrid,rated
4f1918ff-91cf-4208-990a-630902f6d7d8,a38a765d-9cd4-4a76-98bb-b8a957bc333b,2025-04-12 17:48:54,2025-04-12,balance_topup,roaming,86.73,SDG,app,prepaid,rated
d6b81e7f-0619-47a1-90c3-c005930758f2,690b2475-b280-4a44-8981-ecdc71b2e6d1,2025-05-06 15:25:38,2025-05-06,data_charge,vas,176.58,SDG,ivr,hybrid,rated
b8b96345-d516-4ec5-a617-143fce1ce21a,d1c8d3b2-98a6-40d6-96e6-3b67979aa6fc,2025-04-01 19:07:58,2025-04-01,penalty_fee,sms,496.87,SDG,ussd,prepaid,failed
74123f4a-230b-483f-a8cf-c65c416d0f99,864d241f-27d0-45b9-99a9-86fb8635248d,2025-04-24 11:35:27,2025-04-24,balance_topup,voice,83.15,SDG,ivr,postpaid,rated
b417859b-4705-4434-9790-e0c2973f16ae,31d7530b-d833-4656-8f1b-3f63a1e19f88,2025-04-26 13:46:03,2025-04-26,roaming_charge,voice,-232.87,SDG,app,prepaid,rated
cb81dfed-f4a5-438b-8894-b5ff621e7d35,2f785c43-e4eb-445c-ad53-2a79bce8af2e,2025-04-17 21:22:42,2025-04-17,promotional_credit,vas,360.7,SDG,system,hybrid,pending
d75c8a03-abfe-4a45-a16a-66321dc27c67,,2025-04-16 18:27:40,2025-04-16,voice_charge,sms,381.22,SDG,agent,prepaid,rated
90760e00-833a-43ad-b053-884b7c739d59,f7f63349-62cb-4d9c-864d-2ef3beb83049,2025-05-04 08:21:35,2025-05-04,voice_charge,data,420.21,SDG,system,hybrid,rated
fc19d27c-910e-42aa-b23d-1fd31ff32f47,565aeaeb-bc8d-4107-b65a-c02797711b94,2025-06-27 10:23:16,2025-06-27,data_charge,data,141.63,SDG,system,postpaid,rated
1d7712a0-9882-4db4-b829-9b1a32db9ef6,7ca817f0-50d7-4a42-9798-1ae72cb3840f,2025-05-09 03:12:42,2025-05-09,bundle_purchase,vas,279.27,SDG,ussd,hybrid,rated
9959efc8-0be9-49b0-8261-eead0762b82a,bde8b9db-148f-4bdf-917a-c6b42cd72210,2025-06-13 12:35:27,2025-06-13,balance_topup,vas,174.36,SDG,ussd,hybrid,rated
7a45a716-4b1c-4d0b-9f2d-c103da602821,922fe9ef-bfef-456b-b116-e0c30cbbe692,2025-06-20 19:24:34,2025-06-20,vas_charge,data,12.56,SDG,auto_renew,hybrid,rated
5fda42d7-cd19-4dc0-9aae-3564ea0bfd87,0e671dbc-ba8d-40b7-91c4-bf0e019324c6,2025-06-21 09:05:28,2025-06-21,vas_charge,roaming,422.53,SDG,agent,prepaid,rated
ab3760a0-76d3-4af0-80e9-ac09c600935b,0c60b12a-a3be-437a-88ad-62ddbf5509b0,2025-04-24 09:35:16,2025-04-24,promotional_credit,roaming,-147.97,SDG,app,prepaid,reversed
adf6cb02-2eed-4ffc-94f7-175a5199d0ee,63693408-cc76-4126-8bfa-55c53d739317,2025-04-24 01:48:51,2025-04-24,balance_topup,roaming,121.5,SDG,ussd,postpaid,rated
b914bac1-c899-40c1-98a0-9a3ee0433a28,0c810495-dc2c-4e1a-814c-eaa1f1ed829b,2025-05-03 00:08:39,2025-05-03,roaming_charge,vas,369.07,SDG,ivr,prepaid,pending
35f6ee98-ea7a-498f-ba25-8bf3c2f8deb5,721bc3e7-9eef-4d9f-a462-178573501892,2025-05-30 17:42:54,2025-05-30,balance_topup,data,141.1,SDG,auto_renew,postpaid,rated
e70fc103-66f2-45a1-a507-07e1fbdb528d,85958b2a-ba95-4d79-af3d-fa3c93e65654,2025-06-26 15:51:55,2025-06-26,##ERROR##,vas,277.66,SDG,system,postpaid,rated
201752b8-b47f-4af4-bee8-a1449220d7a1,63022f90-15d8-4329-87a8-1001722b0404,2025-06-15 11:15:57,2025-06-15,subscription_fee,sms,55.5,SDG,ivr,postpaid,rated
5fdbf9fc-9509-4960-995a-21859e5111a0,54c70289-cc84-47e2-9ae0-df082b0e73f0,2025-06-24 15:17:46,2025-06-24,voice_charge,roaming,232.23,SDG,system,prepaid,rated
8ddbe91d-f7fd-4a94-ab5b-0d1b27a9bd15,62469ac6-d5ad-4c1e-bba3-85952e835e01,2025-06-03 07:13:16,2025-06-03,voice_charge,data,149.63,SDG,app,prepaid,rated
7de34302-31d7-42ee-a29c-60bcb81b2e71,99c26cf8-9c33-4c78-b0ca-c888e46e2861,2025-06-19 04:42:58,2025-06-19,bundle_purchase,sms,229.6,SDG,auto_renew,prepaid,rated
5c8b84f6-946a-4981-9ba9-b1ed4eb30a2c,ac9c5c2b-b331-4c32-8660-7c598dfab81e,2025-04-02 01:26:56,2025-04-02,bundle_purchase,vas,401.32,SDG,ivr,hybrid,rated
bda4ea92-e02b-4896-95ab-a0e200c679ea,39cd8a1b-a26a-422b-8db9-beb6844dea4e,2025-05-26 12:51:31,2025-05-26,subscription_fee,sms,467.21,SDG,ivr,prepaid,pending
fc5ab803-3bf5-444b-91f8-a133fb989c25,eb267f76-1e17-461a-bc14-1034c3ebd196,2025-06-11 05:22:56,2025-06-11,roaming_charge,vas,41.46,SDG,ussd,postpaid,rated
63f826d1-440e-47f2-a297-904cda352db7,6a13d35c-4d15-4aaf-ba98-9bbbef8a05bf,2025-04-20 17:28:15,2025-04-20,voice_charge,sms,205.95,SDG,ivr,hybrid,pending
18f4635e-f80c-433e-aa98-779cf6e5818a,ac567ccc-8852-412c-b9f9-4fbb45ea513d,2025-04-13 21:08:58,2025-04-13,sms_charge,voice,124.2,SDG,app,hybrid,rated
05aca3a7-0a9b-4a32-9aa6-ef31cab1a307,617e428a-cb93-4a34-ad4a-bbd47376189a,2025-04-01 14:51:57,2025-04-01,voice_charge,sms,293.54,SDG,agent,prepaid,rated
2d71b43b-8a85-44da-83a5-70f77ae2e42c,d1553ee9-6127-4166-ad0b-ab68da33dd05,2025-05-07 05:52:17,2025-05-07,promotional_credit,sms,233.89,SDG,app,hybrid,rated
0e2c5773-e93b-45e6-bab4-77d9d5d323e0,,2025-05-12 17:54:48,2025-05-12,balance_topup,voice,432.53,SDG,auto_renew,prepaid,rated
cfd5c85a-b9c2-4a48-ac5c-11d156bcee39,96b11ed8-36e8-434f-a13b-62ca858cc281,2025-04-15 06:36:38,2025-04-15,bundle_purchase,voice,234.62,SDG,auto_renew,hybrid,rated
1b5d4b3d-efa2-4dc3-8cbd-482b45633557,,2025-05-17 17:13:37,2025-05-17,balance_topup,roaming,130.33,SDG,auto_renew,prepaid,rated
3211cbbe-058b-40d9-aef5-aaa38ab85ca9,134e2301-e0a6-45b3-8462-a77bb36d805e,2025-04-30 17:21:50,2025-04-30,vas_charge,voice,50.08,SDG,ussd,prepaid,rated
a8ba5461-10b5-43ed-89ab-7514e1f6af73,7ea12aaf-4f04-40b6-8666-973ecb6ca05a,2025-05-18 16:45:36,2025-05-18,balance_topup,sms,262.15,SDG,app,hybrid,rated
960d5b5a-d6d4-46b2-8a00-8fec3c264c76,9fb37d2a-c75a-48a1-b2fc-03487f8b45d3,2025-04-02 06:26:55,2025-04-02,roaming_charge,vas,436.51,SDG,system,hybrid,rated
3588af50-5aec-422b-9831-99030a1eca20,99cdc5c8-2c73-4297-8063-7bf79a5e6711,2025-05-11 17:18:21,2025-05-11,penalty_fee,vas,151.71,SDG,auto_renew,prepaid,rated
c18aa745-1e6a-4aff-a336-244632f35421,4a9b7e96-67bd-462f-935e-d534a7bba522,2025-05-29 21:17:01,2025-05-29,subscription_fee,vas,372.33,SDG,ussd,hybrid,rated
2da7fe6a-0fa0-424a-b90e-8fe7877c70cc,c439b7b8-61c9-4d3d-98ea-89893417ea54,2025-04-24 06:56:23,2025-04-24,voice_charge,data,419.71,SDG,agent,postpaid,pending
25378a75-fa22-40bf-b118-1840fa700c57,0b6abffa-737b-4488-a294-3a2988b6f136,2025-05-13 21:33:47,2025-05-13,balance_topup,vas,81.47,SDG,system,postpaid,rated
37fc925d-0db0-4396-a658-b921fe3c2456,52913b87-1e41-4561-8f31-fd66120a1440,2025-05-16 00:25:36,2025-05-16,data_charge,vas,242.43,SDG,app,postpaid,rated
ad87a084-9d11-4f45-80dc-b04c2cad0ac2,a57cff32-94d3-4a27-b840-24253a61262f,2025-05-22 06:09:43,2025-05-22,promotional_credit,roaming,420.24,SDG,app,hybrid,rated
0768b987-15f2-447a-9d29-8ef3811d68fd,864d241f-27d0-45b9-99a9-86fb8635248d,2025-05-17 15:49:30,2025-05-17,promotional_credit,voice,307.31,SDG,ussd,postpaid,rated
554f1b75-08d8-4e57-abd5-83199e481c4a,198ac41c-a1aa-4605-bed3-a9db1d00b447,2025-06-10 16:33:09,2025-06-10,bundle_purchase,data,232.27,SDG,agent,hybrid,rated
ee969f93-63b8-4e78-b8a5-e29e627f1152,e9de7cf3-851b-4cab-97e5-c52af634b5a8,2025-05-04 22:58:26,2025-05-04,data_charge,vas,398.09,SDG,ivr,hybrid,failed
e7518ddb-68bd-40a9-a8a3-c514e43b1aa6,7923a735-c287-47f0-953b-55cf9cc36f7d,2025-04-12 08:41:48,2025-04-12,penalty_fee,data,277.2,SDG,app,hybrid,rated
b5bd8c25-36f7-42fe-8ec8-ac8d35413e97,df4b42fc-c628-46e2-9279-1fa4582d090c,2025-05-07 10:13:21,2025-05-07,sms_charge,vas,67.19,SDG,ivr,postpaid,rated
834e30fb-3865-4ecb-9730-22530cddb76e,6c3bda93-0b29-4a1c-943b-ea14ac30c34a,2025-06-28 04:22:22,2025-06-28,balance_topup,roaming,351.57,SDG,agent,hybrid,rated
cd353acd-478c-4fb3-911c-0cf08195578e,1583ee71-1d74-45d4-84fc-d3269ad5efac,2025-06-29 16:43:19,2025-06-29,data_charge,roaming,263.1,SDG,auto_renew,prepaid,rated
a8bbca65-5d38-45b4-945a-da2c5d54c75b,b02cdc44-4c31-42d5-88fb-9c891102f3e5,2025-04-15 10:14:17,2025-04-15,vas_charge,sms,92.65,SDG,agent,postpaid,rated
70ea42a1-2391-4544-911c-af9ef4c6b663,1dbaee2b-bfe0-4870-82d3-7aedb1192fc8,2025-05-24 05:25:53,2025-05-24,balance_topup,data,280.93,SDG,app,prepaid,rated
46c49d49-650a-44c8-a0df-7c4ad50ba72d,c2d68ce7-f45d-4b7d-aa2e-178b09ffabf9,2025-06-28 21:15:17,2025-06-28,subscription_fee,vas,80.17,SDG,app,hybrid,failed
8230b616-ac8f-4ac6-98d5-db1c6dc8cc55,ff0c6473-4bf3-4dd2-9366-e5710713c2ae,2025-06-08 13:25:14,2025-06-08,balance_topup,roaming,329.65,SDG,agent,hybrid,rated
1501c1b3-3db2-40e4-9cb1-72918b7faf17,7ef1e08b-f798-491b-9b7c-c1726636eb92,2025-06-01 22:35:15,2025-06-01,roaming_charge,vas,103.78,SDG,system,hybrid,rated
ae03a7f0-a209-46df-9476-36f6feaf1e26,e6a9d019-529f-45f0-80a3-a4576c063a77,2026-06-01 00:00:00,2026-06-01,sms_charge,data,317.54,SDG,system,prepaid,rated
12e45a60-012b-4b12-b8e7-95ed51662752,215a796e-63b9-4ff0-a618-eaf9d419864d,2025-05-05 02:00:43,2025-05-05,subscription_fee,roaming,136.08,SDG,auto_renew,hybrid,rated
6d98fabd-75bf-4e83-b870-fad1ea340072,b60935a8-f606-4176-ae16-8e04b3f7972a,2025-05-26 08:37:06,2025-05-26,vas_charge,voice,149.95,SDG,system,postpaid,rated
e3d90a51-8393-468b-9e6c-8522374117d8,4db40a48-36db-4a7a-996a-53f589d3eb5e,2025-04-01 16:41:49,2025-04-01,roaming_charge,vas,305.2,SDG,auto_renew,hybrid,failed
468aef20-82bd-4413-8898-7c6a450c7d26,a6848afa-32fe-4e18-bb5d-0e154143f064,2025-04-30 02:50:08,2025-04-30,sms_charge,sms,50.45,SDG,app,prepaid,rated
3e7a7ed1-b462-4b87-b433-51d99a71b620,472d1803-90cc-44b6-9d53-871dd15aa607,2025-05-15 02:48:21,2025-05-15,roaming_charge,vas,266.63,SDG,ussd,hybrid,rated
edff8df3-7085-4697-9abe-b708cc3e3b77,a2201cfa-85a5-4e6e-8013-b549bda74f20,2025-04-25 04:24:02,2025-04-25,bundle_purchase,roaming,-264.04,SDG,ivr,prepaid,rated
907692dd-d6e0-45fc-8e71-f7c31d5c17c7,b5c1fafb-8f49-4618-af0f-b15d50918b94,2025-05-12 03:23:25,2025-05-12,bundle_purchase,roaming,1.63,SDG,ussd,hybrid,rated
d2e7761e-dc4e-4289-8bf9-58ad5d78191c,57bb6888-cbfc-4791-b374-85f95f448665,2025-06-01 14:56:52,2025-06-01,promotional_credit,data,229.76,SDG,ivr,hybrid,rated
a4d66abc-eb5b-4405-a3f2-f52a252f1fa7,0b08e509-3e04-4361-929d-50daed4e8cb7,2025-05-13 08:13:28,2025-05-13,balance_topup,data,27.9,SDG,agent,postpaid,rated
db668972-2b26-48b5-9e99-a47a84a4c6a8,6d116836-0f73-40d5-a39a-aa84b8b5f85b,2025-06-27 15:25:44,2025-06-27,promotional_credit,voice,228.77,SDG,system,prepaid,failed
169d9d58-1969-46db-980b-124adf1a021e,3423c527-b14f-44d5-b772-7327b33d4c60,2025-06-08 15:21:43,2025-06-08,roaming_charge,roaming,154.81,SDG,system,postpaid,pending
a8085d79-c61c-4769-8b6c-c89b4f16bbef,d0a16788-d6f6-4797-9ff9-55f9f9977bab,2025-04-11 01:28:55,2025-04-11,penalty_fee,sms,25.68,SDG,auto_renew,prepaid,rated
670131fb-abdb-48b8-9a8f-041cfb4eaab2,8d675eb7-a2df-4f69-b1e0-dcae721394ee,2025-05-05 21:40:50,2025-05-05,voice_charge,voice,107.71,SDG,auto_renew,postpaid,rated
a93dc251-112a-4ac4-a517-e59d251cc90b,38c45d31-5542-4430-81d5-759a84c801d7,2025-05-21 08:45:34,2025-05-21,data_charge,vas,242.9,SDG,app,postpaid,rated
ddaa703f-0c18-405e-a37a-cf2a6182273b,fa21d2fb-27ba-45c1-aa5c-1905015635c6,2025-04-24 09:28:15,2025-04-24,data_charge,data,137.84,SDG,agent,postpaid,rated
0b060c58-5be3-4720-b7cb-9cfbfc806129,fb152431-bf32-46bd-bfb1-6177d61c520a,2025-06-19 01:53:47,2025-06-19,roaming_charge,data,212.84,SDG,ivr,hybrid,rated
d22bf3ec-3dfb-4b44-bb07-537482dbf27c,0927b7df-8908-4ccd-b639-b8ab6004a650,2025-05-15 17:23:53,2025-05-15,sms_charge,data,165.43,SDG,app,prepaid,rated
3c8e4fdd-577d-424d-8aa6-9a567e17b95e,93b61abe-cdf4-45d8-85ca-bf3f213f4570,2025-06-11 04:52:58,2025-06-11,roaming_charge,sms,371.82,SDG,ussd,hybrid,rated
985c314f-086f-4be1-b9f3-3bae35808eb5,446de502-7cda-426f-9e46-2b635a6ade77,2025-05-04 08:10:07,2025-05-04,UNKNOWN_CODE,data,185.47,SDG,agent,postpaid,failed
67739de0-efd4-4351-b0ab-4d0f7cb8102c,2b9d005e-67c8-49f0-a9a0-358154fff3cf,2025-06-24 23:50:49,2025-06-24,sms_charge,vas,49.2,SDG,agent,postpaid,rated
712f0215-0d36-48f0-83d6-69a808034ac7,38706956-ff27-44cf-a08c-c119e7a23dab,2025-04-03 04:55:30,2025-04-03,balance_topup,vas,495.97,SDG,agent,prepaid,rated
1ed5fa6a-bb23-4b90-ad63-bf60de63fc03,e9245301-5650-407e-a144-e3921fb61708,2025-06-09 08:01:11,2025-06-09,voice_charge,roaming,137.5,SDG,ussd,hybrid,rated
dddd3c36-ddce-46fb-a117-cd17b4344510,5e5bcbe7-f336-487d-846d-3a2a2a493c67,2025-04-30 22:06:48,2025-04-30,data_charge,sms,152.29,SDG,system,postpaid,pending
4a28c352-3741-4750-8d76-1f3c64e6c484,feede62e-d52b-41f0-955c-0befa94d0bf7,2025-06-22 08:08:33,2025-06-22,vas_charge,data,90.71,SDG,system,postpaid,rated
9e9bddf6-af74-4fc8-99c4-b14934efa39f,1a7130b4-27b9-45e7-8be3-b50a7c7eeace,2025-05-06 14:58:01,2025-05-06,roaming_charge,sms,32.99,SDG,system,postpaid,rated
63e153f5-4305-48a2-b242-8a4200f65ea2,ac567ccc-8852-412c-b9f9-4fbb45ea513d,2025-05-22 15:10:26,2025-05-22,roaming_charge,vas,301.65,SDG,agent,prepaid,rated
8fd0a7a2-f286-49ab-ac64-91199fe2e031,d064b5bc-b4fd-48fd-a9a9-42884baf2d8e,2025-04-09 17:24:41,2025-04-09,vas_charge,vas,184.14,SDG,ussd,prepaid,rated
a575c052-4f95-4279-aa5b-9abd9ba2ec04,74e3946d-3a99-4f5e-ba4d-89a3b4734397,2025-05-30 06:17:42,2025-05-30,balance_topup,data,238.35,SDG,auto_renew,prepaid,pending
45e7b6b2-e1cc-46bd-bab4-13d10e9b8d19,4fd42137-c97f-426e-845b-8c79f28af3e6,2025-04-11 09:18:59,2025-04-11,bundle_purchase,data,369.38,SDG,auto_renew,postpaid,rated
fe4d2dba-b121-4332-8857-aa8a4f3fdfd4,a0d168b1-2c01-420b-88d0-1aa5378f0295,2025-04-28 10:31:18,2025-04-28,data_charge,voice,183.12,SDG,agent,postpaid,rated
011ca779-c852-4151-922e-2db58d6bb975,4a3c051f-2a30-4c84-a7c8-6ad4cc45010d,2025-06-01 00:59:15,2025-06-01,penalty_fee,roaming,103.7,SDG,ussd,prepaid,rated
07a6e9fe-fa11-414f-8573-c658bba85673,c7b8f9ba-be6b-445a-8cf0-97085d6eeaa8,2025-04-04 18:11:59,2025-04-04,vas_charge,voice,-345.28,SDG,app,hybrid,pending
d914a20e-c163-4ec3-93bb-a6d610a892cb,8095aa97-247b-4c09-886d-0a964201017d,2025-05-24 18:06:03,2025-05-24,data_charge,vas,36.41,SDG,agent,prepaid,pending
e05ee38f-cf3f-48e7-b9aa-35b43070199c,1d726384-bfbf-4145-9a88-627fa2045bc1,2025-04-15 14:52:41,2025-04-15,balance_topup,data,297.79,SDG,app,prepaid,rated
d1245690-42ee-4579-9b8b-6d37baf498af,802a8d72-a8dd-4ade-8121-692f0ea9f138,2025-04-24 06:30:14,2025-04-24,data_charge,voice,408.17,SDG,ussd,prepaid,rated
882999bf-7693-47d2-be72-8f51bfad9f64,8193d422-0ced-4c14-b846-8b8baa115583,2025-05-19 19:21:27,2025-05-19,dat_charge,roaming,444.48,SDG,app,prepaid,rated
ae6bc4a7-b6ff-4693-bb3c-37f3b78d8190,ab617892-4aa6-4426-81e7-06e26f53c827,2025-05-02 15:42:16,2025-05-02,roaming_charge,voice,185.84,SDG,system,postpaid,rated
6bfc9841-696f-4989-b13e-647924237334,565aeaeb-bc8d-4107-b65a-c02797711b94,2025-04-14 16:08:06,2025-04-14,roaming_charge,voice,228.69,SDG,ivr,hybrid,rated
0ceb441b-c2d8-467e-a1b7-d608e0cfb936,b5e0ce32-4694-4bb2-bda2-4e79b3b250cd,2025-05-21 20:30:32,2025-05-21,balance_topup,vas,110.33,SDG,agent,prepaid,rated
d1e7039e-10cd-4ece-b6b7-fc3c3cfba4b6,6c161bc2-aefb-4232-90d2-a2d4f338b82b,2025-06-10 22:28:10,2025-06-10,roaming_charge,data,95.67,SDG,app,postpaid,failed
2ae021c3-54d0-49ad-a99d-5c14c4454017,2493a229-eccb-4cb6-9114-2ebefee5435b,2025-05-06 00:13:46,2025-05-06,vas_charge,vas,286.27,SDG,ussd,hybrid,failed
6cf593db-fbd8-489c-af23-af1134ccdbc2,9535d2d6-3da8-4a0e-aadf-77481261eb98,2025-06-11 10:48:04,2025-06-11,vas_charge,voice,288.74,SDG,auto_renew,prepaid,pending
04b06f44-77f9-4c4c-8469-57998369f65d,a1e8b465-411d-4d27-9340-0c2b0a7711bc,2025-05-31 03:44:07,2025-05-31,promotional_credit,sms,104.42,SDG,agent,hybrid,rated
9637ffc7-8b09-4f46-9d6a-fceab7938d2c,c0a4fd38-819b-4042-bfb2-abb058ab5a56,2025-06-11 08:08:01,2025-06-11,bundle_purchase,sms,300.44,SDG,system,hybrid,rated
75444fc9-de34-43fa-873f-d6116cbda41b,48d43eaf-b50c-4d30-912d-dbdd065b7005,2025-05-31 18:56:03,2025-05-31,sms_charge,sms,36.43,SDG,system,prepaid,rated
9b5ae643-7360-43b2-a262-80ce02967905,c67d4677-cff6-46ea-a09c-f23f79c0744c,2025-04-01 06:01:35,2025-04-01,promotional_credit,roaming,6.85,SDG,app,postpaid,rated
3ae3d5ce-16b5-4642-91c4-d94ef7f2c569,acb0ab3e-c31a-4345-b584-0a4ecd7e69ac,2025-06-06 06:53:06,2025-06-06,sms_charge,sms,436.76,SDG,system,hybrid,rated
e4893964-b258-4f50-91ac-7cbfaafdfaf8,7de3a295-5350-40af-8e3a-596ee1bf5ed1,2025-04-30 09:25:21,2025-04-30,vas_charge,data,347.61,SDG,ussd,prepaid,pending
1bdf8606-fb6e-43e2-b5f0-dde9f519aea2,bcbd3a95-9b14-43ff-925a-0fb0233d2a4f,2025-04-11 22:48:46,2025-04-11,data_charge,data,363.64,SDG,ussd,prepaid,rated
20c76cd0-251b-4216-b2f1-cca78695f1ef,070f4ee9-45da-40ba-8fc7-5e45ecc265ee,2025-06-12 04:57:59,2025-06-12,bundle_purchase,roaming,191.15,SDG,system,postpaid,rated
a5420fe4-40a7-475d-8f14-2bc196291a9a,1be25b86-bfc1-4519-8836-8a0b8a882dca,2025-04-04 00:50:45,2025-04-04,bundle_purchase,voice,119.61,SDG,ussd,prepaid,rated
e4f21e31-b041-41f2-a7ba-344c0639982f,da0ae49a-7839-4904-8bca-c72cf05d3e1b,2025-05-20 12:49:11,2025-05-20,voice_charge,sms,98.54,SDG,agent,postpaid,rated
acced154-af5d-4b1c-98d2-f897cc98aced,c20a80ea-2218-46ac-aa94-5575527a0c66,2025-06-01 09:24:15,2025-06-01,promotional_credit,vas,156.11,SDG,ivr,hybrid,rated
b1a1519f-7a1b-42cf-b819-58cdedfa92d1,0b90b4cb-03ba-4918-8fd5-70a7e13bf697,2025-06-26 11:50:25,2025-06-26,balance_topup,sms,32.17,SDG,agent,postpaid,failed
55cbff52-4f30-4ef3-98fb-7fbfbf9525cf,ebe25a60-dce6-4351-9a92-2e29be288f7a,2025-06-14 04:21:33,2025-06-14,roaming_charge,vas,459.88,SDG,auto_renew,hybrid,rated
ebf61eb5-1419-41be-a807-a8520f012031,349d6402-fe20-4d3a-84eb-cd967d2d4c2d,2025-05-06 22:21:41,2025-05-06,subscription_fee,data,357.06,SDG,ivr,hybrid,rated
c7e0f04d-4b4b-45fe-b394-c764ffff84e5,0d0b52ce-94c1-4840-b255-8dbf8ce11a9a,2025-06-03 23:03:24,2025-06-03,penalty_fee,vas,152.28,SDG,ussd,postpaid,rated
6652c09f-9e51-419c-99e4-887fd05c7c88,9cb1c9c0-a992-42bd-b583-a5c4f4cc6d9d,2025-04-02 14:08:12,2025-04-02,subscription_fee,sms,474.84,SDG,app,prepaid,rated
15adb79e-48bd-4df0-a9f5-d2dddd797839,3d2e059a-4cef-4ba3-a819-ed7c8c6f290a,2025-04-21 13:14:08,2025-04-21,sms_charge,roaming,296.9,SDG,app,prepaid,rated
cf0993f0-97ac-4f56-8a42-15263c218bd9,902ef8cb-c3a7-4c0c-9dd3-cd9fb01a8a17,2025-05-02 05:29:26,2025-05-02,subscription_fee,data,419.58,SDG,app,postpaid,rated
5428fdd1-d0e9-43c0-88ed-a75ee1a7d1c0,a1072ae7-2a0c-4301-bc3c-ebdefa183f5a,2025-05-23 06:17:41,2025-05-23,penalty_fee,vas,426.16,SDG,system,prepaid,pending
e54d7272-4eec-4949-8f62-0cf78030e0e7,dc287609-a861-4a59-baa6-e00531264db1,2025-06-17 16:58:07,2025-06-17,penalty_fee,voice,498.6,SDG,system,hybrid,rated
a3d0bf7e-7c2a-4532-96c7-a894f6590e61,f5f05388-c177-4240-9572-f9640308f6ce,2025-04-18 18:07:33,2025-04-18,sms_charge,voice,224.12,SDG,app,postpaid,pending
635c99d0-8005-49f2-bbac-a735e2d8934e,5d735b89-2a9b-4e86-8221-8c0e81fd55c5,2025-06-28 18:42:20,2025-06-28,bundle_purchase,voice,4.08,SDG,ussd,prepaid,pending
dd14dbf9-a889-4e36-83ac-af3e56ce9ae9,5a1c38d9-1482-4aef-8d5e-8aed50219ae1,2025-04-13 10:52:04,2025-04-13,penalty_fee,sms,258.66,SDG,system,postpaid,rated
75b5c794-338d-4421-9fa9-735f749bed3c,dc287609-a861-4a59-baa6-e00531264db1,2025-05-17 15:29:06,2025-05-17,data_charge,roaming,222.28,SDG,ivr,postpaid,rated
